currency,symbol,value,date,source,source_url
Roupie indonésienne,IDR,,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar australien,AUD,1.5538,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouvelle livre turque,TRY,18.6728,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar canadien,CAD,1.3501,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Forint hongrois,HUF,403.53,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouveau leu roumain,RON,4.9045,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne suédoise,SEK,10.845,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Livre sterling,GBP,0.8777,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Hong Kong,HKD,7.8801,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar néo-zélandais,NZD,1.7033,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Franc suisse,CHF,0.988,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Roupie indienne,INR,81.6575,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
South Korean won,KRW,,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Lev bulgare,BGN,1.9558,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Kuna croate,HRK,7.5425,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Rand sud-africain,ZAR,17.877,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yuan renminbi chinois,CNY,7.2813,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Peso philippin,PHP,58.236,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Rouble russe,RUB,,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Baht thaïlandais,THB,36.999,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Real brésilien,BRL,5.1947,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Peso mexicain,MXN,19.6554,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Ringgit malaisien,MYR,4.7098,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouveau sheqel israëlien,ILS,3.5621,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,0.0,2022-11-09,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Dollar de Singapour,SGD,1.4061,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar des Etats-Unis,USD,1.0039,2022-11-09,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,0.0,2022-11-08,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Franc suisse,CHF,0.9874,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne norvégienne,NOK,10.2555,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar néo-zélandais,NZD,1.6834,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne danoise,DKK,7.4393,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Livre sterling,GBP,0.8714,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne suédoise,SEK,10.832,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yen japonais,JPY,146.18,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Rand sud-africain,ZAR,17.7583,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar canadien,CAD,1.3464,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Forint hongrois,HUF,401.03,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Zloty polonais,PLN,4.6865,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouveau leu roumain,RON,4.8855,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouvelle livre turque,TRY,18.5875,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar australien,AUD,1.5428,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar des Etats-Unis,USD,0.9993,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Peso philippin,PHP,58.361,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne tchèque,CZK,24.301,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Roupie indonésienne,IDR,,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Hong Kong,HKD,7.8444,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,0.0,2022-11-07,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Nouveau sheqel israëlien,ILS,3.5402,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Roupie indienne,INR,81.8407,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Peso mexicain,MXN,19.4395,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Singapour,SGD,1.4022,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Real brésilien,BRL,5.07,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Lev bulgare,BGN,1.9558,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Rouble russe,RUB,,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Baht thaïlandais,THB,37.284,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
South Korean won,KRW,,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Ringgit malaisien,MYR,4.7362,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Kuna croate,HRK,7.5375,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yuan renminbi chinois,CNY,7.2189,2022-11-07,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,0.0,2022-11-06,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Bitcoin,BTC,0.0,2022-11-05,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Dollar des Etats-Unis,USD,0.9872,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Lev bulgare,BGN,1.9558,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Zloty polonais,PLN,4.6825,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne danoise,DKK,7.4419,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Livre sterling,GBP,0.8748,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar néo-zélandais,NZD,1.6769,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne suédoise,SEK,10.8538,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Singapour,SGD,1.3891,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouveau sheqel israëlien,ILS,3.5065,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
South Korean won,KRW,,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouvelle livre turque,TRY,18.3845,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Hong Kong,HKD,7.7493,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar australien,AUD,1.5311,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar canadien,CAD,1.3351,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouveau leu roumain,RON,4.8893,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne tchèque,CZK,24.422,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne norvégienne,NOK,10.2019,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Peso philippin,PHP,57.672,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Bitcoin,BTC,0.0,2022-11-04,Yahoo Finance,https://fr.finance.yahoo.com/quote/BTC-EUR/
Real brésilien,BRL,4.9682,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Roupie indonésienne,IDR,,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yen japonais,JPY,145.19,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Baht thaïlandais,THB,36.906,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Roupie indienne,INR,81.02,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Franc suisse,CHF,0.9863,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Peso mexicain,MXN,19.2611,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Forint hongrois,HUF,401.15,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Kuna croate,HRK,7.5353,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Rouble russe,RUB,,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Yuan renminbi chinois,CNY,7.0894,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Rand sud-africain,ZAR,17.7983,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Ringgit malaisien,MYR,4.6872,2022-11-04,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne suédoise,SEK,10.932,2022-11-03,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Zloty polonais,PLN,4.709,2022-11-03,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Forint hongrois,HUF,407.87,2022-11-03,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne norvégienne,NOK,10.3543,2022-11-03,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Nouvelle livre turque,TRY,18.1602,2022-11-03,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Lev bulgare,BGN,1.9558,2022-11-03,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Dollar de Hong Kong,HKD,7.656,2022-11-03,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
Couronne tchèque,CZK,24.539,2022-11-03,Banque de france,https://www.banque-france.fr/statistiques/taux-et-cours/les-taux-de-change-salle-des-marches/parites-quotidiennes
